company_code,text_title,score,strength,reasoning,expected_growth,market_expectation,historical_data
920168,[920168] 通宝光电 业绩预告,18,negative,文本语义提取预测中枢增速 -0.12%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.12%。,-0.12%,12.00%,
920187,[920187] 通领科技 业绩预告,66,medium,文本语义提取预测中枢增速 20.36%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 8.36%。,20.36%,12.00%,
001280,[001280] 中国铀业 业绩预告,35,weak,文本语义提取预测中枢增速 13.73%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1.73%。,13.73%,12.00%,
001233,[001233] 海安集团 业绩预告,18,negative,文本语义提取预测中枢增速 -0.08%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.08%。,-0.08%,12.00%,
920035,[920035] 精创电气 业绩预告,39,weak,文本语义提取预测中枢增速 15.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 3.00%。,15.00%,12.00%,
301638,[301638] 南网数字 业绩预告,21,negative,文本语义提取预测中枢增速 2.75%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -9.25%。,2.75%,12.00%,
688727,[688727] 恒坤新材 业绩预告,0,negative,文本语义提取预测中枢增速 -22.21%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -34.21%。,-22.21%,12.00%,
920124,[920124] 南特科技 业绩预告,33,weak,文本语义提取预测中枢增速 13.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1.00%。,13.00%,12.00%,
603334,[603334] 丰倍生物 业绩预告,100,strong,文本语义提取预测中枢增速 40.17%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 28.17%。,40.17%,12.00%,
920166,[920166] 海圣医疗 业绩预告,74,medium,文本语义提取预测中枢增速 26.70%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 14.70%。,26.70%,12.00%,
002821,[002821] 凯莱英 业绩预告,36,weak,文本语义提取预测中枢增速 14.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 2.00%。,14.00%,12.00%,
002475,[002475] 立讯精密 业绩预告,18,negative,文本语义提取预测中枢增速 0.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.00%。,0.00%,12.00%,
920160,[920160] 北矿检测 业绩预告,100,strong,文本语义提取预测中枢增速 41.83%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 29.83%。,41.83%,12.00%,
603376,[603376] 大明电子 业绩预告,24,negative,文本语义提取预测中枢增速 5.43%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -6.57%。,5.43%,12.00%,
688550,[688550] 瑞联新材 业绩预告,100,strong,文本语义提取预测中枢增速 59.26%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 47.26%。,59.26%,12.00%,
920003,[920003] 中诚咨询 业绩预告,17,negative,文本语义提取预测中枢增速 -1.79%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -13.79%。,-1.79%,12.00%,
603175,[603175] 超颖电子 业绩预告,9,negative,文本语义提取预测中枢增速 -9.51%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -21.51%。,-9.51%,12.00%,
688772,[688772] 珠海冠宇 业绩预告,100,strong,文本语义提取预测中枢增速 49.91%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.91%。,49.91%,12.00%,
601628,[601628] 中国人寿 业绩预告,100,strong,文本语义提取预测中枢增速 60.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 48.00%。,60.00%,12.00%,
002616,[002616] 长青集团 业绩预告,100,strong,文本语义提取预测中枢增速 123.96%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 111.96%。,123.96%,12.00%,
920009,[920009] 丹娜生物 业绩预告,27,negative,文本语义提取预测中枢增速 8.92%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -3.08%。,8.92%,12.00%,
600262,[600262] 北方股份 业绩预告,100,strong,文本语义提取预测中枢增速 77.54%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 65.54%。,77.54%,12.00%,
600323,[600323] 瀚蓝环境 业绩预告,31,weak,文本语义提取预测中枢增速 12.39%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 0.39%。,12.39%,12.00%,
688768,[688768] 容知日新 业绩预告,100,strong,文本语义提取预测中枢增速 1111.77%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1099.77%。,1111.77%,12.00%,
001386,[001386] 马可波罗 业绩预告,10,negative,文本语义提取预测中枢增速 -8.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -20.25%。,-8.25%,12.00%,
300005,[300005] 探路者 业绩预告,0,negative,文本语义提取预测中枢增速 -70.40%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -82.40%。,-70.40%,12.00%,
688758,[688758] 赛分科技 业绩预告,100,strong,文本语义提取预测中枢增速 57.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 45.50%。,57.50%,12.00%,
688591,[688591] 泰凌微 业绩预告,100,strong,文本语义提取预测中枢增速 111.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 99.00%。,111.00%,12.00%,
688089,[688089] 嘉必优 业绩预告,100,strong,文本语义提取预测中枢增速 75.41%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 63.41%。,75.41%,12.00%,
002488,[002488] 金固股份 业绩预告,100,strong,文本语义提取预测中枢增速 73.92%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 61.92%。,73.92%,12.00%,
002044,[002044] 美年健康 业绩预告,100,strong,文本语义提取预测中枢增速 87.22%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 75.22%。,87.22%,12.00%,
603026,[603026] 石大胜华 业绩预告,0,negative,文本语义提取预测中枢增速 -2686.61%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -2698.61%。,-2686.61%,12.00%,
688582,[688582] 芯动联科 业绩预告,100,strong,文本语义提取预测中枢增速 84.55%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 72.55%。,84.55%,12.00%,
601083,[601083] 锦江航运 业绩预告,100,strong,文本语义提取预测中枢增速 70.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 58.81%。,70.81%,12.00%,
600558,[600558] 大西洋 业绩预告,100,strong,文本语义提取预测中枢增速 88.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 76.00%。,88.00%,12.00%,
600210,[600210] 紫江企业 业绩预告,93,strong,文本语义提取预测中枢增速 30.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 18.00%。,30.00%,12.00%,
688255,[688255] 凯尔达 业绩预告,0,negative,文本语义提取预测中枢增速 -71.09%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -83.09%。,-71.09%,12.00%,
601336,[601336] 新华保险 业绩预告,100,strong,文本语义提取预测中枢增速 50.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.00%。,50.00%,12.00%,
002838,[002838] 道恩股份 业绩预告,100,strong,文本语义提取预测中枢增速 48.47%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 36.47%。,48.47%,12.00%,
002600,[002600] 领益智造 业绩预告,95,strong,文本语义提取预测中枢增速 32.73%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 20.73%。,32.73%,12.00%,
002935,[002935] 天奥电子 业绩预告,0,negative,文本语义提取预测中枢增速 -35.92%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -47.92%。,-35.92%,12.00%,
601026,[601026] 道生天合 业绩预告,100,strong,文本语义提取预测中枢增速 46.45%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 34.45%。,46.45%,12.00%,
002056,[002056] 横店东磁 业绩预告,100,strong,文本语义提取预测中枢增速 65.55%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 53.55%。,65.55%,12.00%,
920020,[920020] 泰凯英 业绩预告,29,negative,文本语义提取预测中枢增速 10.07%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -1.93%。,10.07%,12.00%,
300818,[300818] 耐普矿机 业绩预告,0,negative,文本语义提取预测中枢增速 -51.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -63.62%。,-51.62%,12.00%,
600673,[600673] 东阳光 业绩预告,100,strong,文本语义提取预测中枢增速 169.69%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 157.69%。,169.69%,12.00%,
000950,[000950] 重药控股 业绩预告,96,strong,文本语义提取预测中枢增速 33.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 21.05%。,33.05%,12.00%,
300373,[300373] 扬杰科技 业绩预告,100,strong,文本语义提取预测中枢增速 37.52%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 25.52%。,37.52%,12.00%,
600063,[600063] 皖维高新 业绩预告,100,strong,文本语义提取预测中枢增速 102.09%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 90.09%。,102.09%,12.00%,
301563,[301563] 云汉芯城 业绩预告,100,strong,文本语义提取预测中枢增速 38.87%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 26.87%。,38.87%,12.00%,
001285,[001285] 瑞立科密 业绩预告,61,medium,文本语义提取预测中枢增速 17.66%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 5.66%。,17.66%,12.00%,
603418,[603418] 友升股份 业绩预告,98,strong,文本语义提取预测中枢增速 35.65%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 23.65%。,35.65%,12.00%,
920158,[920158] 长江能科 业绩预告,27,negative,文本语义提取预测中枢增速 8.33%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -3.67%。,8.33%,12.00%,
301656,[301656] 联合动力 业绩预告,100,strong,文本语义提取预测中枢增速 38.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 26.00%。,38.00%,12.00%,
920080,[920080] 奥美森 业绩预告,61,medium,文本语义提取预测中枢增速 17.62%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 5.62%。,17.62%,12.00%,
301668,[301668] 昊创瑞通 业绩预告,22,negative,文本语义提取预测中枢增速 3.17%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -8.83%。,3.17%,12.00%,
920015,[920015] 锦华新材 业绩预告,14,negative,文本语义提取预测中枢增速 -4.65%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -16.65%。,-4.65%,12.00%,
301575,[301575] 艾芬达 业绩预告,38,weak,文本语义提取预测中枢增速 14.72%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 2.72%。,14.72%,12.00%,
920022,[920022] 世昌股份 业绩预告,30,weak,文本语义提取预测中枢增速 12.01%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 0.01%。,12.01%,12.00%,
920091,[920091] 大鹏工业 业绩预告,100,strong,文本语义提取预测中枢增速 135.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 123.25%。,135.25%,12.00%,
603370,[603370] 华新精科 业绩预告,74,medium,文本语义提取预测中枢增速 26.98%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 14.98%。,26.98%,12.00%,
920016,[920016] 中草香料 业绩预告,18,negative,文本语义提取预测中枢增速 0.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.00%。,0.00%,12.00%,
920058,[920058] 华洋赛车 业绩预告,18,negative,文本语义提取预测中枢增速 0.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.00%。,0.00%,12.00%,
920570,[920570] 坤博精工 业绩预告,18,negative,文本语义提取预测中枢增速 0.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -12.00%。,0.00%,12.00%,
920100,[920100] 三协电机 业绩预告,34,weak,文本语义提取预测中枢增速 13.61%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1.61%。,13.61%,12.00%,
601058,[601058] 赛轮轮胎 业绩预告,6,negative,文本语义提取预测中枢增速 -12.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -24.00%。,-12.00%,12.00%,
600760,[600760] 中航沈飞 业绩预告,0,negative,文本语义提取预测中枢增速 -32.38%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -44.38%。,-32.38%,12.00%,
600346,[600346] 恒力石化 业绩预告,0,negative,文本语义提取预测中枢增速 -24.09%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -36.09%。,-24.09%,12.00%,
600188,[600188] 兖矿能源 业绩预告,0,negative,文本语义提取预测中枢增速 -39.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -51.00%。,-39.00%,12.00%,
920056,[920056] 能之光 业绩预告,20,negative,文本语义提取预测中枢增速 1.72%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -10.28%。,1.72%,12.00%,
600345,[600345] 长江通信 业绩预告,0,negative,文本语义提取预测中枢增速 -120.52%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -132.52%。,-120.52%,12.00%,
920018,[920018] 宏远股份 业绩预告,73,medium,文本语义提取预测中枢增速 23.88%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 11.88%。,23.88%,12.00%,
301632,[301632] 广东建科 业绩预告,25,negative,文本语义提取预测中枢增速 6.88%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -5.12%。,6.88%,12.00%,
603501,[603501] 豪威集团 业绩预告,100,strong,文本语义提取预测中枢增速 44.55%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 32.55%。,44.55%,12.00%,
920101,[920101] 志高机械 业绩预告,41,weak,文本语义提取预测中枢增速 15.88%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 3.88%。,15.88%,12.00%,
603406,[603406] 天富龙 业绩预告,20,negative,文本语义提取预测中枢增速 1.79%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -10.21%。,1.79%,12.00%,
600028,[600028] 中国石化 业绩预告,0,negative,文本语义提取预测中枢增速 -41.60%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -53.60%。,-41.60%,12.00%,
688696,[688696] 极米科技 业绩预告,100,strong,文本语义提取预测中枢增速 2062.33%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 2050.33%。,2062.33%,12.00%,
300724,[300724] 捷佳伟创 业绩预告,100,strong,文本语义提取预测中枢增速 49.25%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.25%。,49.25%,12.00%,
688484,[688484] 南芯科技 业绩预告,0,negative,文本语义提取预测中枢增速 -53.55%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -65.55%。,-53.55%,12.00%,
301491,[301491] 汉桑科技 业绩预告,0,negative,文本语义提取预测中枢增速 -21.21%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -33.21%。,-21.21%,12.00%,
688480,[688480] 赛恩斯 业绩预告,0,negative,文本语义提取预测中枢增速 -58.83%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -70.83%。,-58.83%,12.00%,
688123,[688123] 聚辰股份 业绩预告,30,negative,文本语义提取预测中枢增速 11.69%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -0.31%。,11.69%,12.00%,
688678,[688678] 福立旺 业绩预告,0,negative,文本语义提取预测中枢增速 -171.23%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -183.23%。,-171.23%,12.00%,
001221,[001221] 悍高集团 业绩预告,74,medium,文本语义提取预测中枢增速 26.15%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 14.15%。,26.15%,12.00%,
301251,[301251] 威尔高 业绩预告,69,medium,文本语义提取预测中枢增速 21.71%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 9.71%。,21.71%,12.00%,
920007,[920007] 酉立智能 业绩预告,36,weak,文本语义提取预测中枢增速 14.04%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 2.04%。,14.04%,12.00%,
688597,[688597] 煜邦电力 业绩预告,0,negative,文本语义提取预测中枢增速 -40.38%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -52.38%。,-40.38%,12.00%,
688351,[688351] 微电生理 业绩预告,100,strong,文本语义提取预测中枢增速 91.03%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 79.03%。,91.03%,12.00%,
300801,[300801] 泰和科技 业绩预告,10,negative,文本语义提取预测中枢增速 -8.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -20.78%。,-8.78%,12.00%,
688787,[688787] 海天瑞声 业绩预告,100,strong,文本语义提取预测中枢增速 783.76%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 771.76%。,783.76%,12.00%,
688665,[688665] 四方光电 业绩预告,100,strong,文本语义提取预测中枢增速 88.15%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 76.15%。,88.15%,12.00%,
688249,[688249] 晶合集成 业绩预告,100,strong,文本语义提取预测中枢增速 107.03%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 95.03%。,107.03%,12.00%,
688143,[688143] 长盈通 业绩预告,100,strong,文本语义提取预测中枢增速 91.22%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 79.22%。,91.22%,12.00%,
688035,[688035] 德邦科技 业绩预告,100,strong,文本语义提取预测中枢增速 52.47%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 40.47%。,52.47%,12.00%,
688789,[688789] 宏华数科 业绩预告,74,medium,文本语义提取预测中枢增速 24.89%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 12.89%。,24.89%,12.00%,
688615,[688615] 合合信息 业绩预告,71,medium,文本语义提取预测中枢增速 22.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 10.64%。,22.64%,12.00%,
002850,[002850] 科达利 业绩预告,61,medium,文本语义提取预测中枢增速 17.77%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 5.77%。,17.77%,12.00%,
603262,[603262] 技源集团 业绩预告,28,negative,文本语义提取预测中枢增速 9.20%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -2.80%。,9.20%,12.00%,
301132,[301132] 满坤科技 业绩预告,100,strong,文本语义提取预测中枢增速 66.81%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 54.81%。,66.81%,12.00%,
000713,[000713] 国投丰乐 业绩预告,0,negative,文本语义提取预测中枢增速 -23.09%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -35.09%。,-23.09%,12.00%,
920005,[920005] 鼎佳精密 业绩预告,100,strong,文本语义提取预测中枢增速 42.49%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 30.49%。,42.49%,12.00%,
301609,[301609] 山大电力 业绩预告,65,medium,文本语义提取预测中枢增速 19.76%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 7.76%。,19.76%,12.00%,
300408,[300408] 三环集团 业绩预告,39,weak,文本语义提取预测中枢增速 15.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 3.00%。,15.00%,12.00%,
301086,[301086] 鸿富瀚 业绩预告,0,negative,文本语义提取预测中枢增速 -52.02%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 -64.02%。,-52.02%,12.00%,
603106,[603106] 恒银科技 业绩预告,100,strong,文本语义提取预测中枢增速 128.70%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 116.70%。,128.70%,12.00%,
688449,[688449] 联芸科技 业绩预告,100,strong,文本语义提取预测中枢增速 92.97%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 80.97%。,92.97%,12.00%,
601881,[601881] 中国银河 业绩预告,100,strong,文本语义提取预测中枢增速 49.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.00%。,49.00%,12.00%,
002648,[002648] 卫星化学 业绩预告,100,strong,文本语义提取预测中枢增速 42.26%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 30.26%。,42.26%,12.00%,
300100,[300100] 双林股份 业绩预告,33,weak,文本语义提取预测中枢增速 13.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1.00%。,13.00%,12.00%,
688608,[688608] 恒玄科技 业绩预告,100,strong,文本语义提取预测中枢增速 153.37%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 141.37%。,153.37%,12.00%,
605198,[605198] 安德利 业绩预告,100,strong,文本语义提取预测中枢增速 50.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.00%。,50.00%,12.00%,
603860,[603860] 中公高科 业绩预告,100,strong,文本语义提取预测中枢增速 84.18%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 72.18%。,84.18%,12.00%,
603656,[603656] 泰禾智能 业绩预告,100,strong,文本语义提取预测中枢增速 57.02%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 45.02%。,57.02%,12.00%,
603628,[603628] 清源股份 业绩预告,100,strong,文本语义提取预测中枢增速 54.43%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 42.43%。,54.43%,12.00%,
603508,[603508] 思维列控 业绩预告,100,strong,文本语义提取预测中枢增速 52.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 40.00%。,52.00%,12.00%,
603329,[603329] 上海雅仕 业绩预告,100,strong,文本语义提取预测中枢增速 56.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 44.05%。,56.05%,12.00%,
603272,[603272] 联翔股份 业绩预告,100,strong,文本语义提取预测中枢增速 105.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 93.50%。,105.50%,12.00%,
603172,[603172] 万丰股份 业绩预告,100,strong,文本语义提取预测中枢增速 83.05%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 71.05%。,83.05%,12.00%,
603063,[603063] 禾望电气 业绩预告,100,strong,文本语义提取预测中枢增速 57.97%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 45.97%。,57.97%,12.00%,
601900,[601900] 南方传媒 业绩预告,100,strong,文本语义提取预测中枢增速 50.09%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 38.09%。,50.09%,12.00%,
601311,[601311] 骆驼股份 业绩预告,100,strong,文本语义提取预测中枢增速 70.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 58.00%。,70.00%,12.00%,
601099,[601099] 太平洋 业绩预告,100,strong,文本语义提取预测中枢增速 76.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 64.00%。,76.00%,12.00%,
601066,[601066] 中信建投 业绩预告,100,strong,文本语义提取预测中枢增速 57.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 45.50%。,57.50%,12.00%,
601059,[601059] 信达证券 业绩预告,100,strong,文本语义提取预测中枢增速 61.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 49.00%。,61.00%,12.00%,
600782,[600782] 新钢股份 业绩预告,100,strong,文本语义提取预测中枢增速 84.54%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 72.54%。,84.54%,12.00%,
600714,[600714] 金瑞矿业 业绩预告,100,strong,文本语义提取预测中枢增速 247.64%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 235.64%。,247.64%,12.00%,
600671,[600671] 天目药业 业绩预告,100,strong,文本语义提取预测中枢增速 151.34%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 139.34%。,151.34%,12.00%,
600649,[600649] 城投控股 业绩预告,100,strong,文本语义提取预测中枢增速 260.04%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 248.04%。,260.04%,12.00%,
600638,[600638] 新黄浦 业绩预告,100,strong,文本语义提取预测中枢增速 368.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 356.78%。,368.78%,12.00%,
600499,[600499] 科达制造 业绩预告,100,strong,文本语义提取预测中枢增速 63.93%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 51.93%。,63.93%,12.00%,
600410,[600410] 华胜天成 业绩预告,100,strong,文本语义提取预测中枢增速 160.74%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 148.74%。,160.74%,12.00%,
600329,[600329] 达仁堂 业绩预告,100,strong,文本语义提取预测中枢增速 192.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 180.00%。,192.00%,12.00%,
600216,[600216] 浙江医药 业绩预告,100,strong,文本语义提取预测中枢增速 104.90%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 92.90%。,104.90%,12.00%,
600143,[600143] 金发科技 业绩预告,100,strong,文本语义提取预测中枢增速 57.80%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 45.80%。,57.80%,12.00%,
600084,[600084] 中信尼雅 业绩预告,100,strong,文本语义提取预测中枢增速 71.26%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 59.26%。,71.26%,12.00%,
002961,[002961] 瑞达期货 业绩预告,100,strong,文本语义提取预测中枢增速 66.86%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 54.86%。,66.86%,12.00%,
002938,[002938] 鹏鼎控股 业绩预告,100,strong,文本语义提取预测中枢增速 49.86%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.86%。,49.86%,12.00%,
002931,[002931] 锋龙股份 业绩预告,100,strong,文本语义提取预测中枢增速 1951.82%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1939.82%。,1951.82%,12.00%,
002895,[002895] 川恒股份 业绩预告,100,strong,文本语义提取预测中枢增速 49.96%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 37.96%。,49.96%,12.00%,
002881,[002881] 美格智能 业绩预告,100,strong,文本语义提取预测中枢增速 131.47%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 119.47%。,131.47%,12.00%,
002825,[002825] 纳尔股份 业绩预告,100,strong,文本语义提取预测中枢增速 83.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 71.50%。,83.50%,12.00%,
002755,[002755] 奥赛康 业绩预告,100,strong,文本语义提取预测中枢增速 135.78%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 123.78%。,135.78%,12.00%,
002746,[002746] 仙坛股份 业绩预告,100,strong,文本语义提取预测中枢增速 1044.02%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 1032.02%。,1044.02%,12.00%,
002701,[002701] 奥瑞金 业绩预告,100,strong,文本语义提取预测中枢增速 65.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 53.00%。,65.00%,12.00%,
002649,[002649] 博彦科技 业绩预告,100,strong,文本语义提取预测中枢增速 51.07%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 39.07%。,51.07%,12.00%,
002626,[002626] 金达威 业绩预告,100,strong,文本语义提取预测中枢增速 85.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 73.00%。,85.00%,12.00%,
002500,[002500] 山西证券 业绩预告,100,strong,文本语义提取预测中枢增速 64.44%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 52.44%。,64.44%,12.00%,
002479,[002479] 富春环保 业绩预告,100,strong,文本语义提取预测中枢增速 62.50%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 50.50%。,62.50%,12.00%,
002350,[002350] 北京科锐 业绩预告,100,strong,文本语义提取预测中枢增速 251.98%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 239.98%。,251.98%,12.00%,
002263,[002263] 大东南 业绩预告,100,strong,文本语义提取预测中枢增速 122.22%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 110.22%。,122.22%,12.00%,
002244,[002244] 滨江集团 业绩预告,100,strong,文本语义提取预测中枢增速 55.00%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 43.00%。,55.00%,12.00%,
002181,[002181] 粤传媒 业绩预告,100,strong,文本语义提取预测中枢增速 261.70%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 249.70%。,261.70%,12.00%,
002161,[002161] 远望谷 业绩预告,100,strong,文本语义提取预测中枢增速 63.20%，对比真实行业/市场一致预期基准 12.00%，超预期幅度为 51.20%。,63.20%,12.00%,
