stock_code,name,industry,board
605189,富春染织,综合,主板
605198,安德利,综合,主板
605199,ST葫芦娃,综合,主板
605208,永茂泰,综合,主板
605218,伟时电子,综合,主板
605228,神通科技,综合,主板
605259,绿田机械,综合,主板
605268,王力安防,综合,主板
605277,新亚电子,综合,主板
605286,同力天启,综合,主板
605287,德才股份,综合,主板
605289,罗曼股份,综合,主板
605296,神农集团,综合,主板
605298,必得科技,综合,主板
605300,佳禾食品,综合,主板
605303,园林股份,综合,主板
605305,中际联合,综合,主板
605318,法狮龙,综合,主板
605333,沪光股份,综合,主板
605336,帅丰电器,综合,主板
605339,南侨食品,综合,主板
605358,立昂微,综合,主板
605365,立达信,综合,主板
605366,宏柏新材,综合,主板
605369,拱东医疗,综合,主板
605376,博迁新材,综合,主板
605378,野马电池,综合,主板
605388,均瑶健康,综合,主板
605398,新炬网络,综合,主板
605399,晨光新材,综合,主板
605488,福莱新材,综合,主板
605499,东鹏饮料,综合,主板
605500,森林包装,综合,主板
605555,德昌股份,综合,主板
605566,福莱蒽特,综合,主板
605567,春雪食品,综合,主板
605588,冠石科技,综合,主板
605589,圣泉集团,综合,主板
605599,菜百股份,综合,主板
688001,华兴源创,综合,科创板
688002,睿创微纳,综合,科创板
688004,博汇科技,综合,科创板
688005,容百科技,综合,科创板
688006,杭可科技,综合,科创板
688007,光峰科技,综合,科创板
688008,澜起科技,综合,科创板
688011,新光光电,综合,科创板
688012,中微公司,综合,科创板
688013,天臣医疗,综合,科创板
688015,交控科技,综合,科创板
688016,心脉医疗,综合,科创板
688017,绿的谐波,综合,科创板
688018,乐鑫科技,综合,科创板
688019,安集科技,综合,科创板
688020,方邦股份,综合,科创板
688021,奥福科技,综合,科创板
688022,瀚川智能,综合,科创板
688023,安恒信息,综合,科创板
688025,杰普特,综合,科创板
688026,洁特生物,综合,科创板
688027,国盾量子,综合,科创板
688030,山石网科,综合,科创板
688031,星环科技,综合,科创板
688032,禾迈股份,综合,科创板
688033,天宜新材,综合,科创板
688035,德邦科技,综合,科创板
688036,传音控股,综合,科创板
688037,芯源微,综合,科创板
688038,中科通达,综合,科创板
688039,当虹科技,综合,科创板
688041,海光信息,综合,科创板
688045,必易微,综合,科创板
688047,龙芯中科,综合,科创板
688048,长光华芯,综合,科创板
688049,炬芯科技,综合,科创板
688051,佳华科技,综合,科创板
688052,纳芯微,综合,科创板
688053,ST思科瑞,综合,科创板
688055,龙腾光电,综合,科创板
688056,莱伯泰科,综合,科创板
688058,宝兰德,综合,科创板
688059,华锐精密,综合,科创板
688060,云涌科技,综合,科创板
688061,灿瑞科技,综合,科创板
688062,迈威生物,综合,科创板
688063,派能科技,综合,科创板
688066,航天宏图,综合,科创板
688068,热景生物,综合,科创板
688069,德林海,综合,科创板
688070,纵横股份,综合,科创板
688071,华依科技,综合,科创板
688075,安旭生物,综合,科创板
688076,ST诺泰,综合,科创板
688077,大地熊,综合,科创板
688078,龙软科技,综合,科创板
688079,美迪凯,综合,科创板
688081,兴图新科,综合,科创板
688082,盛美上海,综合,科创板
688083,中望软件,综合,科创板
688084,晶品特装,综合,科创板
688085,三友医疗,综合,科创板
688089,嘉必优,综合,科创板
688091,上海谊众,综合,科创板
688095,福昕软件,综合,科创板
688096,京源环保,综合,科创板
688098,申联生物,综合,科创板
688103,国力电子,综合,科创板
688105,诺唯赞,综合,科创板
688107,安路科技,综合,科创板
688108,赛诺医疗,综合,科创板
688109,品茗科技,综合,科创板
688110,东芯股份,综合,科创板
688114,华大智造,综合,科创板
688115,思林杰,综合,科创板
688117,圣诺生物,综合,科创板
688119,中钢洛耐,综合,科创板
688120,华海清科,综合,科创板
688123,聚辰股份,综合,科创板
688125,安达智能,综合,科创板
688126,沪硅产业,综合,科创板
688127,蓝特光学,综合,科创板
688129,东来技术,综合,科创板
688130,晶华微,综合,科创板
688131,皓元医药,综合,科创板
688132,邦彦技术,综合,科创板
688133,泰坦科技,综合,科创板
688135,利扬芯片,综合,科创板
688136,科兴制药,综合,科创板
688137,近岸蛋白,综合,科创板
688141,杰华特,综合,科创板
688143,长盈通,综合,科创板
688148,芳源股份,综合,科创板
688151,华强科技,综合,科创板
688152,麒麟信安,综合,科创板
688153,唯捷创芯,综合,科创板
688155,先惠技术,综合,科创板
688156,路德科技,综合,科创板
688157,松井股份,综合,科创板
688158,优刻得,综合,科创板
688159,有方科技,综合,科创板
688160,步科股份,综合,科创板
688161,威高骨科,综合,科创板
688162,巨一科技,综合,科创板
688165,埃夫特,综合,科创板
688166,博瑞医药,综合,科创板
688167,炬光科技,综合,科创板
688168,安博通,综合,科创板
688170,德龙激光,综合,科创板
688172,燕东微,综合,科创板
688173,希荻微,综合,科创板
688175,高凌信息,综合,科创板
688176,亚虹医药,综合,科创板
688177,百奥泰,综合,科创板
688178,万德斯,综合,科创板
688179,阿拉丁,综合,科创板
688180,君实生物,综合,科创板
688182,灿勤科技,综合,科创板
688183,生益电子,综合,科创板
688184,ST帕瓦,综合,科创板
688185,康希诺,综合,科创板
688186,广大特材,综合,科创板
688189,南新制药,综合,科创板
688192,迪哲医药,综合,科创板
688193,仁度生物,综合,科创板
688199,久日新材,综合,科创板
688200,华峰测控,综合,科创板
688201,信安世纪,综合,科创板
688202,美迪西,综合,科创板
688203,海正生材,综合,科创板
688206,概伦电子,综合,科创板
688207,格灵深瞳,综合,科创板
688208,道通科技,综合,科创板
688209,英集芯,综合,科创板
688210,统联精密,综合,科创板
688211,中科微至,综合,科创板
688212,澳华内镜,综合,科创板
688213,思特威,综合,科创板
688215,瑞晟智能,综合,科创板
688216,气派科技,综合,科创板
688217,睿昂基因,综合,科创板
688218,江苏北人,综合,科创板
688220,翱捷科技,综合,科创板
688221,前沿生物,综合,科创板
688222,成都先导,综合,科创板
688223,晶科能源,综合,科创板
688225,亚信安全,综合,科创板
688226,威腾电气,综合,科创板
688227,品高股份,综合,科创板
688228,开普云,综合,科创板
688229,博睿数据,综合,科创板
688231,隆达股份,综合,科创板
688232,新点软件,综合,科创板
688233,神工股份,综合,科创板
688234,天岳先进,综合,科创板
688235,百济神州,综合,科创板
688236,春立医疗,综合,科创板
688237,超卓航科,综合,科创板
688238,和元生物,综合,科创板
688244,永信至诚,综合,科创板
688246,嘉和美康,综合,科创板
688247,宣泰医药,综合,科创板
688249,晶合集成,综合,科创板
688252,天德钰,综合,科创板
688253,英诺特,综合,科创板
688255,凯尔达,综合,科创板
688256,寒武纪,综合,科创板
688258,卓易信息,综合,科创板
688260,昀冢科技,综合,科创板
688262,国芯科技,综合,科创板
688265,南模生物,综合,科创板
688266,泽璟制药,综合,科创板
688270,臻镭科技,综合,科创板
688272,富吉瑞,综合,科创板
688275,万润新能,综合,科创板
688276,百克生物,综合,科创板
688277,天智航,综合,科创板
688280,精进电动,综合,科创板
688282,理工导航,综合,科创板
688286,敏芯股份,综合,科创板
688287,*ST观典,综合,科创板
688288,鸿泉技术,综合,科创板
688290,景业智能,综合,科创板
688292,浩瀚深度,综合,科创板
688293,奥浦迈,综合,科创板
688295,中复神鹰,综合,科创板
688296,和达科技,综合,科创板
688297,中无人机,综合,科创板
688298,东方生物,综合,科创板
688299,长阳科技,综合,科创板
688302,海创药业,综合,科创板
688303,大全能源,综合,科创板
688306,均普智能,综合,科创板
688307,中润光学,综合,科创板
688308,欧科亿,综合,科创板
688309,恒誉环保,综合,科创板
688310,迈得医疗,综合,科创板
688311,盟升电子,综合,科创板
688313,仕佳光子,综合,科创板
688316,青云科技,综合,科创板
688317,之江生物,综合,科创板
688320,禾川科技,综合,科创板
688321,微芯生物,综合,科创板
688322,奥比中光,综合,科创板
688323,瑞华泰,综合,科创板
688326,经纬恒润,综合,科创板
688327,云从科技,综合,科创板
688328,深科达,综合,科创板
688329,艾隆科技,综合,科创板
688330,宏力达,综合,科创板
688331,荣昌生物,综合,科创板
688332,中科蓝讯,综合,科创板
688333,铂力特,综合,科创板
688335,复洁科技,综合,科创板
688336,三生国健,综合,科创板
688339,亿华通,综合,科创板
688343,云天励飞,综合,科创板
688345,博力威,综合,科创板
688348,昱能科技,综合,科创板
688349,三一重能,综合,科创板
688350,富淼科技,综合,科创板
688351,微电生理,综合,科创板
688353,华盛锂电,综合,科创板
688355,明志科技,综合,科创板
688356,键凯科技,综合,科创板
688359,三孚新科,综合,科创板
688360,德马科技,综合,科创板
688361,中科飞测,综合,科创板
688362,甬矽电子,综合,科创板
688363,华熙生物,综合,科创板
688365,光云科技,综合,科创板
688367,工大高科,综合,科创板
688368,晶丰明源,综合,科创板
688369,致远互联,综合,科创板
688370,丛麟科技,综合,科创板
688371,菲沃泰,综合,科创板
688372,伟测科技,综合,科创板
688373,盟科药业,综合,科创板
688378,奥来德,综合,科创板
688379,华光新材,综合,科创板
688380,中微半导,综合,科创板
688381,帝奥微,综合,科创板
688382,益方生物,综合,科创板
688383,新益昌,综合,科创板
688385,复旦微电,综合,科创板
688387,信科移动,综合,科创板
688388,嘉元科技,综合,科创板
688390,固德威,综合,科创板
688391,钜泉科技,综合,科创板
688393,安必平,综合,科创板
688398,赛特新材,综合,科创板
688399,硕世生物,综合,科创板
688400,凌云光,综合,科创板
688408,中信博,综合,科创板
688409,富创精密,综合,科创板
688410,山外山,综合,科创板
688411,海博思创,综合,科创板
688416,恒烁股份,综合,科创板
688418,震有科技,综合,科创板
688420,美腾科技,综合,科创板
688426,康为世纪,综合,科创板
688428,诺诚健华,综合,科创板
688429,时创能源,综合,科创板
688435,英方软件,综合,科创板
688439,振华风光,综合,科创板
688443,智翔金泰,综合,科创板
688448,磁谷科技,综合,科创板
688449,联芸科技,综合,科创板
688450,光格科技,综合,科创板
688455,科捷智能,综合,科创板
688458,美芯晟,综合,科创板
688468,科美诊断,综合,科创板
688469,芯联集成,综合,科创板
688472,阿特斯,综合,科创板
688478,晶升股份,综合,科创板
688480,赛恩斯,综合,科创板
688484,南芯科技,综合,科创板
688485,九州一轨,综合,科创板
688488,艾迪药业,综合,科创板
688489,三未信安,综合,科创板
688496,清越科技,综合,科创板
688498,源杰科技,综合,科创板
688499,利元亨,综合,科创板
688500,慧辰股份,综合,科创板
688501,青达环保,综合,科创板
688505,复旦张江,综合,科创板
688506,百利天恒,综合,科创板
688508,芯朋微,综合,科创板
688509,正元地信,综合,科创板
688511,*ST天微,综合,科创板
688512,慧智微,综合,科创板
688515,裕太微,综合,科创板
688516,奥特维,综合,科创板
688519,南亚新材,综合,科创板
688520,神州细胞,综合,科创板
688521,芯原股份,综合,科创板
688522,纳睿雷达,综合,科创板
688523,航天环宇,综合,科创板
688525,佰维存储,综合,科创板
688528,秦川物联,综合,科创板
688529,豪森智能,综合,科创板
688530,欧莱新材,综合,科创板
688536,思瑞浦,综合,科创板
688538,和辉光电,综合,科创板
688549,中巨芯,综合,科创板
688550,瑞联新材,综合,科创板
688551,科威尔,综合,科创板
688552,航天南湖,综合,科创板
688553,汇宇制药,综合,科创板
688556,高测股份,综合,科创板
688559,海目星,综合,科创板
688560,明冠新材,综合,科创板
688561,奇安信,综合,科创板
688562,航天软件,综合,科创板
688565,力源科技,综合,科创板
688567,孚能科技,综合,科创板
688568,中科星图,综合,科创板
688570,天玛智控,综合,科创板
688573,信宇人,综合,科创板
688575,亚辉龙,综合,科创板
688577,浙海德曼,综合,科创板
688578,艾力斯,综合,科创板
688582,芯动联科,综合,科创板
688584,上海合晶,综合,科创板
688585,上纬新材,综合,科创板
688586,江航装备,综合,科创板
688589,力合微,综合,科创板
688590,新致软件,综合,科创板
688591,泰凌微,综合,科创板
688592,司南导航,综合,科创板
688593,新相微,综合,科创板
688595,芯海科技,综合,科创板
688596,正帆科技,综合,科创板
688597,煜邦电力,综合,科创板
688598,金博股份,综合,科创板
688599,天合光能,综合,科创板
688600,皖仪科技,综合,科创板
688601,力芯微,综合,科创板
688602,康鹏科技,综合,科创板
688605,先锋精科,综合,科创板
688607,康众医疗,综合,科创板
688608,恒玄科技,综合,科创板
688609,九联科技,综合,科创板
688610,埃科光电,综合,科创板
688611,杭州柯林,综合,科创板
688613,奥精医疗,综合,科创板
688615,合合信息,综合,科创板
688618,三旺通信,综合,科创板
688619,罗普特,综合,科创板
688620,安凯微,综合,科创板
688621,阳光诺和,综合,科创板
688622,禾信仪器,综合,科创板
688626,翔宇医疗,综合,科创板
688629,华丰科技,综合,科创板
688630,芯碁微装,综合,科创板
688631,莱斯信息,综合,科创板
688636,智明达,综合,科创板
688638,誉辰智能,综合,科创板
688646,ST逸飞,综合,科创板
688648,中邮科技,综合,科创板
688651,盛邦安全,综合,科创板
688652,京仪装备,综合,科创板
688653,康希通信,综合,科创板
688655,迅捷兴,综合,科创板
688658,悦康药业,综合,科创板
688659,元琛科技,综合,科创板
688660,电气风电,综合,科创板
688661,和林微纳,综合,科创板
688665,四方光电,综合,科创板
688667,菱电电控,综合,科创板
688668,鼎通科技,综合,科创板
688669,聚石化学,综合,科创板
688670,金迪克,综合,科创板
688671,碧兴物联,综合,科创板
688678,福立旺,综合,科创板
688679,通源环境,综合,科创板
688680,海优新材,综合,科创板
688681,科汇股份,综合,科创板
688682,霍莱沃,综合,科创板
688685,迈信林,综合,科创板
688687,凯因科技,综合,科创板
688690,纳微科技,综合,科创板
688691,灿芯股份,综合,科创板
688692,达梦数据,综合,科创板
688693,锴威特,综合,科创板
688695,中创股份,综合,科创板
688696,极米科技,综合,科创板
688699,明微电子,综合,科创板
688700,东威科技,综合,科创板
688701,卓锦股份,综合,科创板
688702,盛科通信,综合,科创板
688707,振华新材,综合,科创板
688709,成都华微,综合,科创板
688710,益诺思,综合,科创板
688711,宏微科技,综合,科创板
688712,北芯生命,综合,科创板
688716,中研股份,综合,科创板
688719,爱科赛博,综合,科创板
688720,艾森股份,综合,科创板
688722,同益中,综合,科创板
688726,拉普拉斯,综合,科创板
688727,恒坤新材,综合,科创板
688728,格科微,综合,科创板
688729,屹唐股份,综合,科创板
688733,壹石通,综合,科创板
688737,中自科技,综合,科创板
688739,成大生物,综合,科创板
688750,金天钛业,综合,科创板
688755,汉邦科技,综合,科创板
688757,胜科纳米,综合,科创板
688758,赛分科技,综合,科创板
688759,必贝特,综合,科创板
688765,禾元生物,综合,科创板
688766,普冉股份,综合,科创板
688767,博拓生物,综合,科创板
688768,容知日新,综合,科创板
688772,珠海冠宇,综合,科创板
688775,影石创新,综合,科创板
688776,国光电气,综合,科创板
688777,中控技术,综合,科创板
688779,五矿新能,综合,科创板
688781,视涯科技,综合,科创板
688783,西安奕材,综合,科创板
688785,恒运昌,综合,科创板
688787,海天瑞声,综合,科创板
688788,科思科技,综合,科创板
688789,宏华数科,综合,科创板
688790,昂瑞微,综合,科创板
688793,倍轻松,综合,科创板
688795,摩尔线程,综合,科创板
688796,百奥赛图,综合,科创板
688798,艾为电子,综合,科创板
688800,瑞可达,综合,科创板
688802,沐曦股份,综合,科创板
688805,健信超导,综合,科创板
688807,优迅股份,综合,科创板
688809,强一股份,综合,科创板
688816,易思维,综合,科创板
688818,电科蓝天,综合,科创板
689009,九号公司,综合,科创板
900902,市北B股,综合,科创板
900903,大众B股,综合,科创板
900906,中毅达B,综合,科创板
900910,海立B股,综合,科创板
900913,国新B股,综合,科创板
900915,中路B股,综合,科创板
900916,凤凰B股,综合,科创板
900918,耀皮B股,综合,科创板
900920,动力B股,综合,科创板
900921,金煤B股,综合,科创板
900923,百联B股,综合,科创板
900924,上工B股,综合,科创板
900929,锦旅B股,综合,科创板
900934,锦江B股,综合,科创板
900937,华电B股,综合,科创板
900940,大名城B,综合,科创板
900941,东信B股,综合,科创板
900943,开开B股,综合,科创板
900945,海控B股,综合,科创板
900946,天雁B股,综合,科创板
920001,纬达光电,综合,科创板
920003,中诚咨询,综合,科创板
920005,鼎佳精密,综合,科创板
920006,晟楠科技,综合,科创板
920007,酉立智能,综合,科创板
920008,成电光信,综合,科创板
920009,丹娜生物,综合,科创板
920014,特瑞斯,综合,科创板
920015,锦华新材,综合,科创板
920016,中草香料,综合,科创板
920018,宏远股份,综合,科创板
920020,泰凯英,综合,科创板
920021,流金科技,综合,科创板
920022,世昌股份,综合,科创板
920026,卓兆点胶,综合,科创板
920027,交大铁发,综合,科创板
920029,开发科技,综合,科创板
920030,德众汽车,综合,科创板
920033,康普化学,综合,科创板
920035,精创电气,综合,科创板
920036,觅睿科技,综合,科创板
920037,广信科技,综合,科创板
920045,蘅东光,综合,科创板
920047,诺思兰德,综合,科创板
920050,爱舍伦,综合,科创板
920056,能之光,综合,科创板
920057,百甲科技,综合,科创板
920058,华洋赛车,综合,科创板
920061,西磁科技,综合,科创板
920062,科润智控,综合,科创板
920076,国亮新材,综合,科创板
920077,吉林碳谷,综合,科创板
920078,族兴新材,综合,科创板
920080,奥美森,综合,科创板
920086,科马材料,综合,科创板
920087,秋乐种业,综合,科创板
920090,同辉信息,综合,科创板
920091,大鹏工业,综合,科创板
920092,汉鑫科技,综合,科创板
920100,三协电机,综合,科创板
920101,志高机械,综合,科创板
920106,林泰新材,综合,科创板
920108,宏海科技,综合,科创板
920110,雷特科技,综合,科创板
920111,聚星科技,综合,科创板
920112,巴兰仕,综合,科创板
920118,太湖远大,综合,科创板
920119,美德乐,综合,科创板
920121,江天科技,综合,科创板
920124,南特科技,综合,科创板
920128,胜业电气,综合,科创板
920130,立方控股,综合,科创板
920132,泰鹏智能,综合,科创板
920139,华岭股份,综合,科创板
920145,恒合股份,综合,科创板
920146,华阳变速,综合,科创板
920149,旭杰科技,综合,科创板
920152,昆工科技,综合,科创板
920158,长江能科,综合,科创板
920159,农大科技,综合,科创板
920160,北矿检测,综合,科创板
920166,海圣医疗,综合,科创板
920167,同享科技,综合,科创板
920168,通宝光电,综合,科创板
920169,七丰精工,综合,科创板
920171,志晟信息,综合,科创板
920175,东方碳素,综合,科创板
920180,爱得科技,综合,科创板
920183,海菲曼,综合,科创板
920184,国源科技,综合,科创板
920185,贝特瑞,综合,科创板
920187,通领科技,综合,科创板
920195,三祥科技,综合,科创板
920198,微创光电,综合,科创板
920199,倍益康,综合,科创板
920207,众诚科技,综合,科创板
920223,荣亿精密,综合,科创板
920230,欧康医药,综合,科创板
920237,力佳科技,综合,科创板
920245,威博液压,综合,科创板
920249,利尔达,综合,科创板
920262,太湖雪,综合,科创板
920266,生物谷,综合,科创板
920267,鑫汇科,综合,科创板
920274,宏裕包材,综合,科创板
920275,驱动力,综合,科创板
920284,灵鸽科技,综合,科创板
920300,辰光医疗,综合,科创板
920305,*ST云创,综合,科创板
920344,三元基因,综合,科创板
920363,莱赛激光,综合,科创板
920367,新赣江,综合,科创板
920368,连城数控,综合,科创板
920370,新安洁,综合,科创板
920371,欧福蛋业,综合,科创板
920375,派诺科技,综合,科创板
920378,泰德股份,综合,科创板
920402,硅烷科技,综合,科创板
920403,康农种业,综合,科创板
920414,欧普泰,综合,科创板
920422,润普食品,综合,科创板
920425,乐创技术,综合,科创板
920427,华维设计,综合,科创板
920429,康比特,综合,科创板
920433,大唐药业,综合,科创板
920436,大地电气,综合,科创板
920438,戈碧迦,综合,科创板
920445,龙竹科技,综合,科创板
920469,富恒新材,综合,科创板
920471,美邦科技,综合,科创板
920475,三友科技,综合,科创板
920476,海能技术,综合,科创板
920489,佳先股份,综合,科创板
920493,并行科技,综合,科创板
920496,许昌智能,综合,科创板
920508,殷图网联,综合,科创板
920510,丰光精密,综合,科创板
920522,纳科诺尔,综合,科创板
920526,凯华材料,综合,科创板
920527,夜光明,综合,科创板
920547,无锡晶海,综合,科创板
920553,凯腾精工,综合,科创板
920564,天润科技,综合,科创板
920570,坤博精工,综合,科创板
920575,康乐卫士,综合,科创板
920576,天力复合,综合,科创板
920578,巨能股份,综合,科创板
920579,机科股份,综合,科创板
920580,科创新材,综合,科创板
920592,华信永道,综合,科创板
920593,鼎智科技,综合,科创板
920634,新威凌,综合,科创板
920640,富士达,综合,科创板
920641,格利尔,综合,科创板
920642,通易航天,综合,科创板
920662,方盛股份,综合,科创板
920665,科强股份,综合,科创板
920670,数字人,综合,科创板
920690,捷众科技,综合,科创板
920693,阿为特,综合,科创板
920701,豪声电子,综合,科创板
920717,瑞星股份,综合,科创板
920718,合肥高科,综合,科创板
920719,宁新新材,综合,科创板
920725,惠丰钻石,综合,科创板
920748,路桥信息,综合,科创板
920765,美之高,综合,科创板
920768,拾比佰,综合,科创板
920781,瑞奇智造,综合,科创板
920786,骑士乳业,综合,科创板
920792,东和新材,综合,科创板
920809,安达科技,综合,科创板
920810,春光智能,综合,科创板
920819,颖泰生物,综合,科创板
920832,齐鲁华信,综合,科创板
920856,浩淼科技,综合,科创板
920857,泓禧科技,综合,科创板
920871,派特尔,综合,科创板
920873,中设咨询,综合,科创板
920876,慧为智能,综合,科创板
920885,星辰科技,综合,科创板
920895,花溪科技,综合,科创板
920896,旺成科技,综合,科创板
920906,舜宇精工,综合,科创板
920925,锦好医疗,综合,科创板
920931,无锡鼎邦,综合,科创板
920932,科达自控,综合,科创板
920957,汉维科技,综合,科创板
920961,创远信科,综合,科创板
920964,润农节水,综合,科创板
920970,大禹生物,综合,科创板
920971,天马新材,综合,科创板
920981,晶赛科技,综合,科创板
920982,锦波生物,综合,科创板
920985,海泰新能,综合,科创板
