company_code,source_type,publish_date,title,content,processed
300829,announcement,2026-01-29,[300829] 金丹科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:7,000万元至10,000万元,同比上年增长:335.17%至521.67%。",True
300786,announcement,2026-01-29,[300786] 国林科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,700万元至2,300万元。",True
300783,announcement,2026-01-29,[300783] 三只松鼠 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:13,500万元至17,500万元,同比上年下降:57.08%至66.89%。",True
300757,announcement,2026-01-29,[300757] 罗博特科 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:6,000万元至9,000万元。",True
300749,announcement,2026-01-29,[300749] 顶固集创 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:1,070万元至1,450万元。",True
300745,announcement,2026-01-29,[300745] 欣锐科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:11,000万元至13,000万元。",True
300739,announcement,2026-01-29,[300739] 明阳电路 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:6,800万元至8,500万元,同比上年增长:2615.72%至3244.65%。",True
300713,announcement,2026-01-29,[300713] 英可瑞 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:8,033万元至10,868万元。",True
300694,announcement,2026-01-29,[300694] 蠡湖股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:11,000万元至13,000万元,同比上年增长:98.12%至134.14%。",True
300688,announcement,2026-01-29,[300688] 创业黑马 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,100万元至6,100万元,同比上年增长:41.5%至51.09%。",True
300662,announcement,2026-01-29,[300662] 科锐国际 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:26,695.5万元至33,369.37万元,同比上年增长:30%至62.5%。",True
300642,announcement,2026-01-29,[300642] 透景生命 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:416万元至803万元,同比上年下降:116.02%至130.93%。",True
300619,announcement,2026-01-29,[300619] 金银河 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:2,200万元至3,200万元,同比上年增长:127.26%至139.65%。",True
300617,announcement,2026-01-29,[300617] 安靠智电 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,000万元至8,000万元,同比上年下降:56.37%至61.82%。",True
300604,announcement,2026-01-29,[300604] 长川科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:125,000万元至140,000万元,同比上年增长:172.67%至205.39%。",True
300601,announcement,2026-01-29,[300601] 康泰生物 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:5,150万元至7,650万元,同比上年下降:68.9%至79.06%。",True
300593,announcement,2026-01-29,[300593] 新雷能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:15,500万元至21,500万元。",True
300588,announcement,2026-01-29,[300588] 熙菱信息 业绩预告,"预计2025年1-12月扣除后营业收入:21,487万元至23,987万元,同比上年增长:32.14%至47.51%。",True
300586,announcement,2026-01-29,[300586] 美联新材 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,900万元至8,300万元,同比上年下降:277%至349%。",True
300581,announcement,2026-01-29,[300581] 晨曦航空 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,800万元至7,360万元,同比上年下降:103.01%至157.61%。",True
300554,announcement,2026-01-29,[300554] 三超新材 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:12,932万元至16,832万元。",True
300545,announcement,2026-01-29,[300545] 联得装备 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:9,200万元至11,800万元,同比上年下降:51.44%至62.14%。",True
300536,announcement,2026-01-29,[300536] 农尚环境 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:14,000万元至28,000万元。",True
300535,announcement,2026-01-29,[300535] 达威股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:2,900万元至3,700万元。",True
300533,announcement,2026-01-29,[300533] 冰川网络 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:37,900万元至45,900万元。",True
300527,announcement,2026-01-29,[300527] ST应急 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:1,697.72万元至2,546.56万元,同比上年增长:205.16%至257.74%。",True
300501,announcement,2026-01-29,[300501] 海顺新材 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,800万元至2,500万元,同比上年下降:124.13%至133.52%。",True
300486,announcement,2026-01-29,[300486] 东杰智能 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,850万元至2,400万元。",True
300484,announcement,2026-01-29,[300484] 蓝海华腾 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,700万元至5,500万元,同比上年增长:69.85%至98.76%。",True
300480,announcement,2026-01-29,[300480] 光力科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:1,700万元至2,400万元,同比上年增长:113.86%至119.57%。",True
300471,announcement,2026-01-29,[300471] 厚普股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:4,330万元至4,670万元。",True
300466,announcement,2026-01-29,[300466] 赛摩智能 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:4,000万元至5,300万元。",True
300462,announcement,2026-01-29,[300462] ST华铭 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,000万元至4,500万元。",True
300455,announcement,2026-01-29,[300455] 航天智装 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:17,000万元至19,500万元。",True
300449,announcement,2026-01-29,[300449] 汉邦高科 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:7,600万元至8,500万元。",True
300447,announcement,2026-01-29,[300447] 全信股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,600万元至3,500万元,同比上年增长:74.24%至134.56%。",True
300443,announcement,2026-01-29,[300443] 金雷股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:33,244.29万元至39,293.14万元,同比上年增长:91.07%至125.83%。",True
300434,announcement,2026-01-29,[300434] 金石亚药 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:11,890.94万元至15,444.56万元,同比上年增长:29.58%至68.31%。",True
300427,announcement,2026-01-29,[300427] 红相股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,300万元至2,600万元。",True
300420,announcement,2026-01-29,[300420] 五洋自控 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:900万元至1,800万元。",True
300419,announcement,2026-01-29,[300419] ST浩丰 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,000万元至9,500万元。",True
300414,announcement,2026-01-29,[300414] 中光防雷 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:1,600万元至2,200万元,同比上年增长:96.1%至169.64%。",True
300405,announcement,2026-01-29,[300405] 科隆股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,000万元至6,000万元。",True
300385,announcement,2026-01-29,[300385] 雪浪环境 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:21,500万元至30,500万元。",True
300381,announcement,2026-01-29,[300381] 溢多利 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,300万元至2,600万元。",True
300374,announcement,2026-01-29,[300374] 中铁装配 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:9,900万元至18,600万元。",True
300369,announcement,2026-01-29,[300369] 绿盟科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:4,500万元至7,500万元,同比上年增长:81.07%至88.64%。",True
300353,announcement,2026-01-29,[300353] 东土科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:1,400万元至2,100万元,同比上年增长:51.61%至127.41%。",True
300350,announcement,2026-01-29,[300350] 华鹏飞 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,000万元至6,000万元。",True
300347,announcement,2026-01-29,[300347] 泰格医药 业绩预告,预计2025年1-12月每股收益盈利:0.96元至1.43元。,True
300314,announcement,2026-01-29,[300314] 戴维医疗 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:5,625万元至7,625万元,同比上年增长:7.76%至46.08%。",True
300306,announcement,2026-01-29,[300306] 远方信息 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:4,900万元至6,300万元,同比上年下降:8.3%至28.68%。",True
300305,announcement,2026-01-29,[300305] 裕兴股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:22,000万元至29,000万元。",True
300293,announcement,2026-01-29,[300293] 蓝英装备 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:9,500万元至15,500万元。",True
300289,announcement,2026-01-29,[300289] 利德曼 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,500万元至2,800万元。",True
300284,announcement,2026-01-29,[300284] 苏交科 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:1,600万元至2,500万元。",True
300283,announcement,2026-01-29,[300283] 温州宏丰 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,937万元至3,857万元。",True
300278,announcement,2026-01-29,[300278] 华昌达 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:6,100万元至7,800万元,同比上年下降:375.84%至452.71%。",True
300267,announcement,2026-01-29,[300267] 尔康制药 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:33,152万元至39,152万元。",True
300256,announcement,2026-01-29,[300256] 星星科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,000万元至5,000万元。",True
300251,announcement,2026-01-29,[300251] 光线传媒 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:142,400万元至182,400万元,同比上年增长:483.25%至647.09%。",True
300250,announcement,2026-01-29,[300250] 初灵信息 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:3,400万元至5,100万元。",True
300246,announcement,2026-01-29,[300246] 宝莱特 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:6,000万元至8,000万元,同比上年变动:-11.98%至16.01%。",True
300223,announcement,2026-01-29,[300223] 北京君正 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:30,791.4万元至34,085.44万元,同比上年变动:-1.29%至9.27%。",True
300211,announcement,2026-01-29,[300211] *ST亿通 业绩预告,"预计2025年1-12月营业收入:18,000万元至20,000万元。",True
300210,announcement,2026-01-29,[300210] 森远股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,750万元至2,500万元。",True
300205,announcement,2026-01-29,[300205] *ST天喻 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:27,500万元至55,000万元。",True
300203,announcement,2026-01-29,[300203] 聚光科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:23,500万元至28,500万元。",True
300199,announcement,2026-01-29,[300199] 翰宇药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,000万元至5,000万元,同比上年增长:123.03%至128.79%。",True
300191,announcement,2026-01-29,[300191] 潜能恒信 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:3,588万元至4,988万元。",True
300189,announcement,2026-01-29,[300189] 神农种业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:9,000万元至12,000万元。",True
300183,announcement,2026-01-29,[300183] 东软载波 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:900万元至1,350万元,同比上年下降:79.8%至86.53%。",True
300162,announcement,2026-01-29,[300162] 雷曼光电 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,300万元至4,500万元,同比上年增长:51%至65%。",True
300159,announcement,2026-01-29,[300159] *ST新研 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:28,800万元至36,800万元。",True
300155,announcement,2026-01-29,[300155] 安居宝 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:4,500万元至6,500万元。",True
300142,announcement,2026-01-29,[300142] 沃森生物 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:16,000万元至19,000万元,同比上年增长:13%至34%。",True
300140,announcement,2026-01-29,[300140] 节能环境 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:71,000万元至104,000万元,同比上年增长:17.27%至71.78%。",True
300134,announcement,2026-01-29,[300134] 大富科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:25,000万元至29,500万元。",True
300131,announcement,2026-01-29,[300131] 英唐智控 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:1,300万元至1,700万元,同比上年下降:130.56%至139.96%。",True
300103,announcement,2026-01-29,[300103] 达刚控股 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:5,000万元至7,100万元。",True
300099,announcement,2026-01-29,[300099] 尤洛卡 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:8,000万元至9,000万元,同比上年下降:7.65%至17.91%。",True
300084,announcement,2026-01-29,[300084] 海默科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:3,750万元至7,500万元。",True
300075,announcement,2026-01-29,[300075] 数字政通 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:38,000万元至45,800万元。",True
300073,announcement,2026-01-29,[300073] 当升科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:48,000万元至53,000万元,同比上年增长:76.03%至94.36%。",True
300065,announcement,2026-01-29,[300065] 海兰信 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:680万元至1,020万元。",True
300058,announcement,2026-01-29,[300058] 蓝色光标 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:18,000万元至22,000万元。",True
300052,announcement,2026-01-29,[300052] ST中青宝 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:4,500万元至6,500万元。",True
300045,announcement,2026-01-29,[300045] 华力创通 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:4,400万元至5,600万元。",True
300022,announcement,2026-01-29,[300022] 吉峰科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:2,620万元至3,520万元。",True
300011,announcement,2026-01-29,[300011] 鼎汉技术 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:800万元至1,500万元。",True
300008,announcement,2026-01-29,[300008] 天海防务 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:21,000万元至30,000万元,同比上年增长:51.57%至116.53%。",True
300007,announcement,2026-01-29,[300007] 汉威科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:4,000万元至6,000万元,同比上年增长:610.06%至965.1%。",True
200570,announcement,2026-01-29,[200570] 苏常柴B 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,500万元至6,000万元,同比上年增长:143.38%至224.5%。",True
200541,announcement,2026-01-29,[200541] 粤照明B 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:18,000万元至22,300万元,同比上年下降:50.02%至59.66%。",True
200058,announcement,2026-01-29,[200058] 深赛格B 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,277万元,同比上年增长:61.28%。",True
200029,announcement,2026-01-29,[200029] 深深房B 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:16,560万元至24,840万元。",True
003041,announcement,2026-01-29,[003041] 真爱美家 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:20,234万元至29,611万元,同比上年增长:166.96%至290.67%。",True
003009,announcement,2026-01-29,[003009] 中天火箭 业绩预告,预计2025年1-12月每股收益亏损:0.6113元至0.74元。,True
003001,announcement,2026-01-29,[003001] 中岩大地 业绩预告,预计2025年1-12月每股收益盈利:0.06元至0.09元。,True
002992,announcement,2026-01-29,[002992] 宝明科技 业绩预告,预计2025年1-12月每股收益盈利:0.05元至0.07元。,True
002939,announcement,2026-01-29,[002939] 长城证券 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:229,057万元至244,854万元,同比上年增长:45%至55%。",True
002902,announcement,2026-01-29,[002902] 铭普光磁 业绩预告,预计2025年1-12月每股收益亏损:0.94元至1.17元。,True
002900,announcement,2026-01-29,[002900] 哈三联 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:31,500万元至37,500万元,同比上年下降:691.73%至804.44%。",True
002883,announcement,2026-01-29,[002883] 中设股份 业绩预告,预计2025年1-12月每股收益亏损:0.19元至0.26元。,True
002873,announcement,2026-01-29,[002873] 新天药业 业绩预告,预计2025年1-12月每股收益盈利:0.0307元至0.0451元。,True
002872,announcement,2026-01-29,[002872] ST天圣 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:5,200万元至7,600万元。",True
002861,announcement,2026-01-29,[002861] 瀛通通讯 业绩预告,预计2025年1-12月每股收益亏损:0.35元至0.4元。,True
002851,announcement,2026-01-29,[002851] 麦格米特 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:12,000万元至15,000万元,同比上年下降:65.61%至72.48%。",True
002848,announcement,2026-01-29,[002848] *ST高斯 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:7,000万元至8,400万元。",True
002809,announcement,2026-01-29,[002809] 红墙股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:4,500万元至6,000万元,同比上年下降:217.54%至256.72%。",True
002806,announcement,2026-01-29,[002806] 华锋股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:3,000万元至4,000万元,同比上年下降:618.82%至858.43%。",True
002801,announcement,2026-01-29,[002801] 微光股份 业绩预告,预计2025年1-12月每股收益盈利:1.54元至1.63元。,True
002800,announcement,2026-01-29,[002800] 天顺股份 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:2,000万元至3,500万元。",True
002765,announcement,2026-01-29,[002765] 蓝黛科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:18,000万元至20,000万元,同比上年增长:44.83%至60.93%。",True
002716,announcement,2026-01-29,[002716] 湖南白银 业绩预告,预计2025年1-12月每股收益盈利:0.101元至0.1365元。,True
002708,announcement,2026-01-29,[002708] 光洋股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:7,250万元至9,750万元,同比上年增长:91.89%至158.16%。",True
002657,announcement,2026-01-29,[002657] 中科金财 业绩预告,预计2025年1-12月每股收益亏损:0.2941元至0.4411元。,True
002629,announcement,2026-01-29,[002629] 仁智股份 业绩预告,预计2025年1-12月每股收益盈利:0.015元至0.022元。,True
002627,announcement,2026-01-29,[002627] 三峡旅游 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:6,700万元至8,700万元,同比上年下降:9.65%至30.42%。",True
002585,announcement,2026-01-29,[002585] 双星新材 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:44,500万元至59,000万元。",True
002564,announcement,2026-01-29,[002564] 天沃科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:3,500万元至5,000万元,同比上年增长:45.6%至108%。",True
002552,announcement,2026-01-29,[002552] 宝鼎科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:10,800万元至14,000万元,同比上年下降:43.46%至56.39%。",True
002490,announcement,2026-01-29,[002490] 山东墨龙 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:400万元至600万元,同比上年增长:109.15%至113.73%。",True
002476,announcement,2026-01-29,[002476] 宝莫股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:2,185万元至3,275万元,同比上年增长:422.23%至682.74%。",True
002454,announcement,2026-01-29,[002454] 松芝股份 业绩预告,预计2025年1-12月每股收益盈利:0.38元至0.46元。,True
002413,announcement,2026-01-29,[002413] 雷科防务 业绩预告,预计2025年1-12月每股收益亏损:0.04元至0.08元。,True
002402,announcement,2026-01-29,[002402] 和而泰 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:59,862.69万元至68,414.5万元,同比上年增长:75%至100%。",True
002389,announcement,2026-01-29,[002389] 航天彩虹 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:5,800万元至6,500万元,同比上年下降:701.1%至797.79%。",True
002381,announcement,2026-01-29,[002381] 双箭股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:5,340万元至6,540万元,同比上年下降:54.65%至62.97%。",True
002378,announcement,2026-01-29,[002378] 章源钨业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:26,000万元至32,000万元,同比上年增长:51%至86%。",True
002366,announcement,2026-01-29,[002366] 融发核电 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:9,200万元至13,000万元,同比上年下降:164.59%至273.87%。",True
002297,announcement,2026-01-29,[002297] 博云新材 业绩预告,预计2025年1-12月每股收益盈利:0.0855元至0.1082元。,True
002292,announcement,2026-01-29,[002292] 奥飞娱乐 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:6,000万元至8,000万元,同比上年增长:121.03%至128.04%。",True
002246,announcement,2026-01-29,[002246] 北化股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:19,500万元至26,500万元,同比上年增长:338.81%至424.54%。",True
002230,announcement,2026-01-29,[002230] 科大讯飞 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:78,500万元至95,000万元,同比上年增长:40%至70%。",True
002229,announcement,2026-01-29,[002229] 鸿博股份 业绩预告,"预计2025年1-12月扣除后营业收入:91,200万元至107,100万元。",True
002214,announcement,2026-01-29,[002214] *ST大立 业绩预告,"预计2025年1-12月营业收入:35,000万元至39,000万元,同比上年增长:27.35%至41.91%。",True
002200,announcement,2026-01-29,[002200] *ST交投 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:2,200万元至4,400万元。",True
002182,announcement,2026-01-29,[002182] 宝武镁业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,000万元至2,000万元,同比上年下降:106.26%至112.53%。",True
002130,announcement,2026-01-29,[002130] 沃尔核材 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:110,000万元至118,000万元,同比上年增长:29.79%至39.22%。",True
002111,announcement,2026-01-29,[002111] 威海广泰 业绩预告,预计2025年1-12月每股收益盈利:0.23元至0.28元。,True
002110,announcement,2026-01-29,[002110] 三钢闽光 业绩预告,预计2025年1-12月每股收益盈利:0.01元。,True
002099,announcement,2026-01-29,[002099] 海翔药业 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:9,000万元至13,500万元。",True
002095,announcement,2026-01-29,[002095] 生意宝 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:900万元至1,800万元,同比上年增长:21.03%至60.51%。",True
002009,announcement,2026-01-29,[002009] 天奇股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:6,500万元至9,500万元,同比上年增长:67.51%至77.77%。",True
001696,announcement,2026-01-29,[001696] 宗申动力 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:61,838万元至70,672万元,同比上年增长:40%至60%。",True
001316,announcement,2026-01-29,[001316] 润贝航科 业绩预告,预计2025年1-12月每股收益盈利:1.4484元至1.844元。,True
001313,announcement,2026-01-29,[001313] 粤海饲料 业绩预告,预计2025年1-12月每股收益盈利:0.02元至0.03元。,True
001288,announcement,2026-01-29,[001288] 运机集团 业绩预告,预计2025年1-12月每股收益盈利:1.06元至1.22元。,True
001270,announcement,2026-01-29,[001270] *ST铖昌 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:9,500万元至12,400万元,同比上年增长:405.29%至498.48%。",True
001217,announcement,2026-01-29,[001217] 华尔泰 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:2,800万元至3,800万元。",True
000980,announcement,2026-01-29,[000980] 众泰汽车 业绩预告,"预计2025年1-12月扣除后营业收入:41,100万元至61,600万元。",True
000955,announcement,2026-01-29,[000955] 欣龙控股 业绩预告,预计2025年1-12月每股收益盈利:0.0019元。,True
000913,announcement,2026-01-29,[000913] 钱江摩托 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:26,500万元至31,500万元,同比上年下降:43.89%至52.8%。",True
000912,announcement,2026-01-29,[000912] 泸天化 业绩预告,预计2025年1-12月每股收益盈利:0.016元至0.022元。,True
000906,announcement,2026-01-29,[000906] 浙商中拓 业绩预告,预计2025年1-12月每股收益盈利:0.18元至0.27元。,True
000903,announcement,2026-01-29,[000903] ST云动 业绩预告,预计2025年1-12月每股收益亏损:0.42元至0.49元。,True
000881,announcement,2026-01-29,[000881] 中广核技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:24,000万元至34,000万元。",True
000821,announcement,2026-01-29,[000821] ST京机 业绩预告,预计2025年1-12月每股收益盈利:0.31元至0.38元。,True
000717,announcement,2026-01-29,[000717] 中南股份 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:102,000万元至122,000万元。",True
000707,announcement,2026-01-29,[000707] 双环科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:7,000万元至10,000万元。",True
000612,announcement,2026-01-29,[000612] 焦作万方 业绩预告,预计2025年1-12月每股收益盈利:0.839元至0.965元。,True
000595,announcement,2026-01-29,[000595] *ST宝实 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:6,900万元至9,000万元。",True
000586,announcement,2026-01-29,[000586] 汇源通信 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:350万元至500万元,同比上年增长:55.55%至68.89%。",True
000572,announcement,2026-01-29,[000572] 海马汽车 业绩预告,预计2025年1-12月每股收益亏损:0.073元至0.1094元。,True
000570,announcement,2026-01-29,[000570] 苏常柴A 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:4,500万元至6,000万元,同比上年增长:143.38%至224.5%。",True
000557,announcement,2026-01-29,[000557] 西部创业 业绩预告,预计2025年1-12月每股收益盈利:0.2009元。,True
000552,announcement,2026-01-29,[000552] 甘肃能化 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损约:56,000万元,同比上年下降:148.86%。",True
000541,announcement,2026-01-29,[000541] 佛山照明 业绩预告,预计2025年1-12月每股收益盈利:0.1172元至0.1452元。,True
000536,announcement,2026-01-29,[000536] 华映科技 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:98,700万元至108,700万元,同比上年增长:4.8%至13.56%。",True
000525,announcement,2026-01-29,[000525] 红太阳 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润亏损:38,000万元至49,000万元,同比上年增长:54.85%至64.98%。",True
000058,announcement,2026-01-29,[000058] 深赛格 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:7,277万元,同比上年增长:61.28%。",True
000029,announcement,2026-01-29,[000029] 深深房A 业绩预告,"预计2025年1-12月扣除非经常性损益后的净利润盈利:16,560万元至24,840万元。",True
920981,announcement,2026-01-28,[920981] 晶赛科技 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:800万元至1,000万元,同比上年增长:35.05%至68.81%。",True
920873,announcement,2026-01-28,[920873] 中设咨询 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:5,500万元至7,500万元。",True
920810,announcement,2026-01-28,[920810] 春光智能 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润盈利:135万元至200万元,同比上年增长:102.77%至104.1%。",True
920725,announcement,2026-01-28,[920725] 惠丰钻石 业绩预告,"预计2025年1-12月归属于上市公司股东的净利润亏损:1,650万元至2,350万元,同比上年下降:518.86%至696.55%。",True
